4237, জিনিস তো পেল কিন্তু ইজত ফিরে পাবিনা সালা বলদ রা ,
4238, এটা নিয়ে হৈচৈ করার মতো বিষয় নয় অযথা। ,
4239, চোর এইটা তুই করলি কী ?? ,
4240,পুরো দেশটার আরেকবার টা বাজিয়ে দিলি ,
4241, চোরের জাতেরা অতিথির জিনিস ও চুরি করে । ,
4242, আহ রাষ্ট্রদূত এর মতো সবার হারানো জিনিস গুলো যদি ঘন্টায় খুঁজে পাওয়া যেত ,
4243, আওয়ামী লীগের দাবার গুটি হলো এরশাদ চাচা সুতরাং এযাত্রাও চাচায় বেঁচে যাবে। ,
4244, চাচা কি রাডার কিনেছিলেন চাচিকে ধরবার জন্য? ,
4245, স্বৈরাচার আর ব্যভিচার মিলে ক্ষমতায় কিছুই হবেনা ,
4246, রাডারের মামলা হলো কালো বিড়ালের মামলা হলো না কেন? ,
4247, তার ফাসঁ চাই জনগন।যাতে আর কোনো রাষ্ট্রনায়ক জাতির সাথে ভেইমানী করতে না পারে ,
4248, তাকে পূর্ন বিশ্রামের জন্য কারাগারে পাঠানো উচিত ,
4249, এখন আর এরশাদের রাডারে কাজ করে না ,
4251, বুঝলেন মামু এবার কই যাবা ? ,
4252, দরকার কিন্তু বছর সাজা।তবে কিছু হবেনা । ,
4253, তামাশা চাচার বিচার যেন আবার তামাশার না হয়। বিচার কের কা ছে এই দা বি যানাই। ,
4254, চাচা গলায় দরি দেন আপনি বেছে তাকলে ঝামেলা ,
4255, কোন রাডারের মামলা ? চাচার রাডার তো কলা গাছের ডোগার মত অবস্তা ,
4256,চাচা কি আবার রেলমন্ত্রীর মত সংযোজন করতে চায় তাইলে চাচারে কামরুক কামাক্ষা পাঠাও ,
4259,মডারেট হিন্দু গরু খায় সাংস্কৃতিক বিবেচনায় পুজামণ্ডপে দেবীর কাছে কুসংস্কার মুক্তির প্রার্থনা করে। ,
4260,মডারেট খ্রিস্টান যিশুর হত্যাকারী ইহুদিদের আত্মীয় মনে করে যিশুকে নবী স্বীকৃতি দানকারী মুসলিমদের ঘৃণা করে। ,
4261,মডারেট বৌদ্ধ রোহিঙ্গা নিধন ইস্যুতে চুপ থাকার পর বলবে জীবহত্যা মহাপাপ। ,
4262,মডারেট নাস্তিক সৃষ্টিকর্তাকে অবিশ্বাস করে অথচ মরণের পর জানাযা পড়াতে চায়। ,
4263, কত জন রোগিঙ্গা হত্যা করা হয়েছে আর কত দিন লাগবে রোহিঙ্গাদের সমূলে শেষ করিতে সেই বিষয় নিয়ে খুটি নাটি আলোচনা চলিতেছে ,
4264, বার্মার কুকুরের সাথে কিসের বৈঠক ,
4265, কত জন মরছে আর কত জন জীবিত তার হিসাব দিতছে। ভালই চলছে চালিয়ে যাউ। ,
4266, নাটক বন্দ ক রে অা গে মোসলমান জা তি কে বাচান। ,
4267, কেয়ামতের আগে সকল ষড়যন্ত্র ছিন্ন করে ইসলাম আবার উত্তীর্ণ হবে ইনাশাল্লাহ ,
4269,তবেই আমেরিকা বুঝবে মুসলিমজাতি কি জিনিস। ,
4271, মুসলমান কি সবসময় মাইর খাইয়া যাইব। ,
4272, তে টুইন টাওয়ারে হামলা হয়নি ভায়া তথ্য প্রদানে আরও যত্নবান হউন ,
4273, মাচিরা কি বাল মুকাবেলা করবে রিয়ালের বিরুদ্ধে ভয়ে বার্সেলোনা কাপতেছে কিভাবে রিয়ালের মুকাবেলা করবে ,
4274, পাঁচটি জিনিস খুব খারাপ আলেমের খারাপ কাজ। শাসকের লালসাবৃত্তি। বদ্ধের জেনাকরিতা। ধনীর কৃপণতা। নারীর নির্লজ্জতা। হযরত আলীরাঃ। ,
4275, কোন মুসলমান য়দি এরকম কাজ করতো ,
4276,তাহলে সে হতো মৌলবাদী জঙ্গি এমনকি ,
4277,য়দি ঐই রোহিঙ্গা রাও এর প্রতিবাদ করার ক্ষমতা রাখতেন তাহলে এরাই হতেন বিশ্বের এক নম্বর মুসলিম জঙ্গি ,
4278,আর বিশ্বের বড় বড় নেতারা তখন নাক গলাত ,
4279,দুর্ভাগ্য এটা য়ে এরা মুসলিম ,
4280,এমন কী আজ কোনো মিড়িয়াও ,
4281,এটা নিয়ে তোলপাড় হচ্ছে না যুক্তরাজ্য যুক্তরাষ্ট্র রাশিয়া চীন আজ এটা নিয়ে নাক গলাচ্ছে না?? কারণ কি জানেন এরা মুসলিম ,
4282, হাসতে হাসতে বেহুশ হয়ে যাবেন থাবড় চিনস? অস্থির একটা ফানি পেজ থাবড় চিনস? ,
4283, আমি ও কচুরি পাতা থেকে কফি বানাইয়া খেয়েছি ,
4284, তাইলে চা বাগান গুলার কি হইবো?? ,
4285, এটা হাছিনার দ্বারাই সম্ভব হলেও হইতে পারে হুম কম খারাপ না আইডিয়াটা। ,
4286, পাটের আবার সোনালী দিন ফিরবে বোদহয়। ,
4287, পাটের সোনালী দিন শেষ করে দিলো হাসিনা ,
4288, কেউ ওনারে নোবেল দেস না কেরে???? ,
4289, পাট থে কে কিন্তু পাদ ও হয় ,
4290, আহারে বংলা দেরিতে করে আবার দাবি ,
4291, পাটের চায়ে লিগার বেশি করে দিয়েন যেন চা আরও মিষ্টি লাগে। ,
4292, চা হবেকেন পাট থেকে পা হবে ,
4293, তাইলে তো পাট চাষীদের দিন বদলাইয়া যাইবো ,
4295, খবিশের দলেরা নিউজ না পাইলে রেষ্ট নে তারপরেও আলতু পালতু নিউজ দিছনা ,
4296, এটাতো ট্রাম্পের চমকও আমরিকাকে ডুবাবে ,
4297, এটা মনে হয় মেডিন গুপাল গুঞ্জের। ,
4299, মাসিক কারেন্ট অ্যাফেয়ার্স আপডেট তথ্য পেতে এখুনি জয়েন করুন একটু অন্যরকম অসাধারণ জ্ঞান উপকারে আসবে ,
4300, বাড়াকরা উগ্রবাদি রাষ্ট্রিয় কোষাগরের টাকা হাতিয়ে নেওয়ার নতুন পন্থা ,
4301, আগে বিষয়টা ভাল করে জানা উচিত তার পর মতামত দেওয়া উচিত আর অপরাধিরা এই দুনিয়া সাজা নাও পেলে আখেরাতে টিকই বিচার হবে ,
4302, শাক দিয়ে মাছ কিভাবে ঢাকে দেখার অপেক্ষায় জাতি??? ,
4303, তাদের ঘরে এসব হলেও কিছু হবে না।তারাতো মন্ত্রী ,
4304, কিছুখন পরে শুনবেন মেয়েটা আত্ন্য হত্যা করছে।নতুবা মন্ত্রীকে ফাঁসানোর চেষ্টা চলছ। ,
4305, এখন আমুলীগ প্রমান করবে ওটা মানুষ নয় এলিয়েন ছিল ,
4306, একে হত্যা করা হয়েছে আর এর সঠিক বিচার এ জন্মে ও আশা করা যাবেনা ,
4307, আওমিলীগ তো ধরশন করেও মারতে পারে ,
4308, বলবে আর কি জামাত শিবির ,
4309, বিএন পির হাত আছে হয় তদন্ত ষেসে বলা হবে? ,
4310, যদি খবর টা সত্যি হয় তাহলে কি কি হবে? ,
4311, এতে আবাক হবার কিছু নেই ,
4312, এর কোন বিচার হবেনা।কারন খমতা আমার হাতে বল্টু ,
4313, এটা বি এন পি জামাতের কাজ ডাঃ হাসান মাহমুূদ বানী হয়ে আসবে কিছু দিন পর। ,
4314, বিচার হবেই তবে আজ না হয় কাল। কোরিয়ান এক মিনিষ্টারের বিচার হয়েছিল বছর পর।জাতীর পিতার খুনিদের বিচার হয়ে বছর পর পাপ ছাড়ে না বাপকে। ,
4318, কথাটা খুব কানে লাগলেও নাজমুল হকের জন্য প্রযোজ্য ,
4319, শেখ হাসিনা বুজি অপমান করছে ,
4320, ভাই মনজুল উত্তম ভাষা প্রয়োগ করেও কাউকে আঘাত করা যায়।এখানে যে নোংরা ভাষা আপনি ব্যবহার করেছেন তাতে নিজের ছোট মানুষিকতার পরিচয় ফুটে উঠেছে। ,
4321, যারা গণতন্ত্র গণতন্ত্র বলে মুখে ফেনা তুলে কিন্তু বাস্তবে জোরকরে সীল মারে এসকল দালালদের মুখে লাথিমারি ,
4322, যেদিকে হালুয়া বিরানী দেখা সেদিকে চাম চামি কর তোমার মত নেতার মুখে নীতি কথা মানায় না ,
4324, অনেক দিন পরে পাগলডারে দেখলাম। এখনও মুক্ত কেন? হেমায়েতপুরই তার জন্য সঠিক জায়গা ,
4325, জাতীয় বেইমান দূর্নীতির মহা কারীগর এখন অসৎ রাজনীতিতে যোগ দিয়েছেন?আপনাদের মত নাম্বার রাজনীতিবিদের জন্যই বাংলাদেশের এই অবস্থা। ,
4326, এত উচ্চপর্যায় এত র্নিলজ্জ থাকে তা জানা হতনা যদি নাজমুলের মত কিছু মানুষের বাংলাদেশে জম্ন না হত। ,
4327, বি এন পি বুঝেনা দেশে এখন বাকশাল চলিতেছে শেখ হাসিনা সরকার বিপুল নিরপেক্ষ নির্বাচন দিলে বিপুল ভোটে নির্বাচিত হবে কিন্তু বাকশালের জন্য নির্বাচন দেওয়া হবেনা এটা বঙ্গ বন্ধুর স্বপ্ন ছিল ,
4328, কমেন্ট গুলিতে অনেককেই বেহুদাকে গালাগালি করতে দেখলাম কিন্তু আসল কথা হল বিএনপি যদি আবার কোনদিন খমতায় যেতে পারে এই বেহুদাদেরকেই আবার বেশি মুল্যায়ন করা হবে ,
4329,জাতীয় বেইমান হিসেবে পুরস্কার দেওয়া হবে ,
4330, তোদের মতো কিছূ পরগাছা লোকদের কারনেই ,
4331,সুষ্ঠুভাবে নির্বাচন ও দল পরিচালনা করা সম্বব হয়ে উঠেনা। ,
4332, ঐ দালালা তুই এতো বগ বগ করশ কিসের জন্য তর কথা কারো ভালো লাগেনা বুজসনা কিছু ফালতু ,
4333, এই লোকটি কি প্রকৃতই ব্যারিস্টার ? নাকি জাল সার্টিফিকেট কিনে ব্যারিস্টার পদবী যুক্ত ,
4335, কুত্তাকে একটা রুটির লোভ দেখিয়ে পোষ মানানো যায় । তুই হইলি সেই কুত্তার বাচ্চা কুত্তা ,
4336, কারচুপিমুক্ত নির্বাচন হলে গনতন্ত্র রক্ষা পাবে? ? ,
4337, মানুষকে নির্ভয়ে ভোট দেয়ার পরিবেশ তৈরী করতে হবে ও সাথে সাথে কারচুপি মুক্ত ব্যবস্থা থাকা দরকার। ,
4338, বয়স বাড়ার সাথে সাথে এই লোক আবোল তাবোল হয়ে গেছে একসময় লাইন মতো কথা বলে আবার একটু পরেই উল্টো পথে চলে ,
4339, আপনি ছিলে বিএনপির স্থায়ী কমিটি সদস্য এখন আপনার পাচ পাই মূল্য নেই সালা বেঈমান আর যারা বিএনপির সাথে বেঈমানি করে তাদের জিবন অন্ধকার। ,
4340, রাজনিতিটা এমন একটা বস্তুুতে দাড়িয়েছে যে সবাই সুজক সন্ধানের ফায়দা নিতে চায় এখন কার কিছু নবো দলীয়রা।।।।।।। ,
4341, বিস্যাস ঘাতকের মুখে দেশ প্রেমের কথা। ,
4342,দালালের মুখে সত্যতা। এই পৃথিবি সেস ,
4343,হোতে হয়ত আর বেসি সমায় লাগবে না ,
4344, কেন জনাব আপনি তো নৌকা ওঠে গেছেন আপনার মুখে এমন কথা। ,
4345, তোরমত দালাল এই দেশে দরকার নাই ,
4346, বেচারা এখন মাতাল তাই এমন উল্টো পাল্টো বলছে ,
4348, দল হা হা হা হা ,
4349, শীতের আগমনে পাবনার রোগীর সংখ্যা বাড়লো নাকি ? ,
4350, আরে বেটা আপনার ধাম আছে নাকি ,
4351, কিছু পাগল আছে শীতকালে উজায় এটাকে পাবনায় চালান দেয়া হউক ,
4353, জনাব নাজমুল বেহুদা আপনে পাবনা থেকে কবে আসছেন।আর ঘুম ঈ বা কবে ভাংল? ,
4354, মাননীয় বিশেষ নেতা আপনার চুল কি পাকছে নাকি সাদা রং দিছেন । ,
4355, আপনি গিয়ে হাসিনার পা চাটেন। লেকচার দেওয়ার দরকার নাই। ,
4357, ছাগল বলবো না পাগল বলবো ,
4358, আজকে বি এন পির এই অবস্তার জন্য এই হারমজাদা নং। ,
4359, সেটা তোমার কাছে শিখতে হবে না। ,
4360, হুদা তুই বেহুদা কথা বলে লাভ নাই তুই মিরজাফর ,
4361, কি গ ন ত ন্ত্র ,
4362, নাজমুল হুদা একজন বহুমূখি শয়তান চরিত্রবিবর্জিত রাজনৈতিক দস্যু৷ ,
4363, গাজা খাইছে নাকি টেন্ডার পাইছে হালায়। ,
4364, দালাল ব্যা নাজমুল হুদা বেহুদা ,
4365, কোন দিক দিয়া কইছো উপর দিয়া না নীচ দিয়া? ,
4366, এই ছাগল টা এখন কি কোন নির্বাচন হচ্ছে ? ,
4367, কার কাছে এই প্রশ্ন জনাব ,
4368, এই সব বস্তির পাব্লিকের কথা নিউজ পেপারেও আসে?? ,
4369, তোর গালে চিরা জুতা মারাব ,
4370, এ তো অরজিনিয়াল দালাল পাওয়া গেয়ে এরা থালায় খায় সে থালা ছিদ্র করে ,
4371, পাবনা হেমায়েত পুরে ই এর উৎকৃষ্ট স্থান ,
4372, মনে হয় হাড়ের গন্ধ পেয়েছে । ,
4374,এত এব দেশের লোক আপনাকে ,
4375, চাগলের মোখে ভালকথা মানায় না। ,
4376, তার জন্য পাবনা সঠিক যায়গা ,
4377, একে এরশাদ এর কাছে পাঠায় না ক্যা রে। ,
4378, কেউ খায়না এখন আর তারে তাই প্রলাপ করছে ,
4379, আর কত দালালি করবি নাজমুল। ,
4380, আগে জানতাম শুধু এরশাদ চাচায় ই পাগল এখন দেখি না পাগল আরও আছে। ,
4381, যে থালায় খাইলেন সেই থালা পুটা করিলেন বাহ বাহ বাহ ,
4383, হায় হায় ভূতের মুখে রাম রাম। ,
4384, রাজনিতিতে জারজ খুজলে এক মাত্র বেহুদা নামে নাজমুকে পাওয়া যাবে । ,
4385, জুতা মারতে হবে হুদার গালে ,
4386, তোর উপদেশ তোর পকেটে রাখ। ,
4387, এই বেঈমান টার সমস্যা কি? ,
4388, মাদারি তুই রাজনিতি নাকরে রাজের কাজ কর খুব মানাবে। ,
4389, তুমি একটা দালাল তুমি একটা বেঈমান ,
4390, হা হা হা হাসতে হাসতে বেহোস হইয়া জামু ,
4391, সূর কি পাল্টে গেলো এরশাদের মতো সালা মোনাফিক ,
4392, দালাল ভুতের মুখে দেখছি রাম নাম। ,
4393, বাংলার মানুষ নামে কিছু বানর আসে গো? ,
4394, আব্দুল্লাহ বিন ওবায়েরের জাত।নির ভ্যাজাল মুনাফিক। ,
4395, কথা কম জেল হবে ৷ ,
4396, অরেকটু আগে বুঝলে ভাল হতো ,
4397, হেতে কতাথে কে আসল রে ,
4398, গনতন্ত্র রক্ষায় ভোট কারচুপি যুক্ত নির্বাচন প্রয়োজন ,
4399, এতোদিন পরে একটি ভাল কথা বলেছে। ,
4400,তাহলে গণতন্ত্র থাকলো কিভাবে? এরা যে কি করে মন্ত্রী হয় বুঝিনা ,
4401, তোদের মত কুত্তাদের জন্য দেশের আজ এই অবস্থা। কুকুর তোর সাথে তুলনা করার জন্য অথচ দেখ তুই ওদের চাইতে কত ভালো মুনাফিকি বা প্রতারণা করস না। ,
4402,আগে নাজমুলদের এটা বলত হতো যে স্বাধীন সর্বদলীয় নির্বাচন কমিশন গঠন করতে হবে আর নির্বাচনকালীন সময়ে সেনাবাহিনী পাহারার ব্যবস্থা করতে হবে।দালাল তো তা বলবে না। ,
4403, নাটমুল বেহুদা বলে কি বলি বেলফল কিভাবে পাকিবে তার পরামর্শ দেয়ার জন্য কােকর এত ডাক কেন? মানে গনতন্ত্র যেদিকেই যাক তুমি কিন্তু বেহুদাই রয়ে যাবে। ,
4404, এই সালা নাজমুল বেইমানকে এক টা কানে ধ রে লাথি মার ,
4405, এইডা তো আস্ত শয়তান থুথু বাবার চে য়ে ও খারাপ ,
4406, ছাগলে বলে কি ? গণতন্ত্র হাসিনার কাছে সুরক্ষিত তাই নির্বাচন ব্যাপার না । ,
4407, তোরে কার বালে জিগায় পাঠা গাবুর তুই কে দেশের কি ,
4409, হুদাই বকবক করে ।নির্বাচনে নিজের সিট টা পায় কিনা সন্দেহ আছে অবশ্য তাকে পাশ করিয়ে দিবে কারণ আগামী বার তাকে ইনু রাসেদ খান এর মত মন্ত্রী বানাবে ,
4412, যত টুকু এগিয়ে ছিস বাচালের বক বক করলে ,
4414, আর অর্ধেক যায় রাজনিতীবিদ আমলা বাব্যসাই ঠিকাদার চাঁদাবাজ মাফিয়াদের পকেটে। ,
4415, মাঠ পর্যন্ত আসতে আসতে ভোগে চলে যায় বাকি এর কথা সবারি যানা। ,
4416, ফেসবুকের যাবতীয় সমস্যা সমাধান করা হয় আপনার ফেসবুক প্রিয় একাউন্ট নিয়ে যদি কোনো সমস্যায় পড়েন তবে কল করুনঃ অথবা ফেসবুকের টু সকল সমস্যা সমাধান করা হয়। ,
4417, বি এন পির নারায়নগন্জের সিটি কর্পোরেশান নির্বাচনে যাওয়ার উদ্দ্যেশ্য কি? ,
4418, বি এন পি ভোট পায় আর হাম্বালীগ চাকুরী করে ,
4419, কোন লাব নাই নৌকা ফাশ ,
4420, অবশেষে জামিনে মুক্তি পেলেন মাহমুদুর রহমান। যথারীতি খুশি হবার কথা থাকলেও আমি তা পারছিনা। কারণ একটি জামিন আরেকটি গুমের হাতছানি। ,
4422, অবশেষে জালিমের কারাগার থেকে মুক্তি পেলেন। ,
4423,শরীরটা ভাল ডাঃ দিয়ে পরীক্কা করানো হোক। ,
4424,অবৈধ সরকার তার শরীরে ডেলে দিতে পারে ,
4425, খবরটা খুবই খুশির কিন্তু দুসংবাদ ,
4426,আটক করে জেলে না দিয়ে ঘুম ,
4427, ওয়া লিল্লাহিল হামদ হে আল্লাহ তুমিই সর্বোত্তম হেফাজতকারী। তুমি তাকে হেদায়াত এবং হেফাযতে রেখো ,
4428, আমি কিন্তু সংকিত এই ভেবে যে জামিন দেওয়ার পেছনে আরো বড কোন গোোম জাতীয় পিরকল্পনা আছেকিনা? আল্লাঽ যেন হেপাযত করেন আমিন। ,
4429, একজন সম্পাদক কে এত ভয় যার নামে টি মামালা হাসিনার কচু গাছে গলায় দড়ি দেয়া উচিত ,
4430,মাহমুদুর রহমান সত্যের পথের লড়াকু সৈনিক ,
4431,আপনার আাগামীর পথ চলা শুভ হোক ,
4432, ভারতলীগ পরাজিত সত্য জয়ি হল আলহামদুলিল্লাহ্ ,
4433, আবার যে কোন অজুহাত দেখিয়ে আটক করতে কতক্ষণ ,
4434, আলহামদুলিল্লাহ আল্লাহ তুমি এই কলম সৈনিককে হায়াতে তায়্যিবাহ দান কর। ,
4435, পেয়েছেন নাকি জেল গেট থেকে আবার গ্রেফতার বা গুম করা হয়েছে খবর নিয়ে জানান ,
4436, কলম যেন বন্ধ না হয় স্যার ,
4437, আল্লাহ ভাইকে হায়াত দান করুক আমিন ,
4438, আললাহ তাকে দিরগ হায়াত দান করুক ,
4439, সত্যের সেনানীরা নেবেনাকো বিশ্রাম আমাদের সংগ্রাম চলবেই অবিরাম। ,
4440, দীর্ঘ সাড়ে তিন বৎসর কারাভোগের পর অবশেষে জামিনে মুক্তি মিললো ,
4441, কিলাভ ভিত র বাহির একি ,
4442, জেলে ছিলো ভালই ছিল আবার না জানি ঘুম করে ফেলে সাদা পোশাকের লোকেরা।দোয়া করি আল্লাহ আপনাকে সুস্থ রাখে ,
4444,তবে শেষ রক্ষা তোমার হে অবৈধ সরকার। ,
4445,তোমাদের জন্যও বিচারের কাঠগড়া প্রস্তুত আছে। ,
4446,তখন তোমাদের চিৎকার শুধু তোমরাই শুনবে। ,
4447, জালিমের কারাগার থেকে এত সহজে মুক্তি দেবে আমি বিশ্বাস করতে কষ্ট হচ্ছে। ,
4448, মনের মত মানুষ পাওয়া কঠিন না ,
4449,মানুষ টাকে মনের মত করা কঠিন। ,
4450, আমাদের দেশে নাকি একমাত্র সাধীন ভাবে আচে এই তার নমুননা ,
4451, কতদিন বাহিরে থাকতে পারবেন তা নিয়ে সন্দেহ আছে। ,
4452, দেখেন মায়ানমার থেকে কিছু ছবি সংগ্রহ করে আবার কিছু একটা করা যায় কি না ? ,
4453, আর দশ বার বছর জেখানে ছিল ,
4454, হে রাববুল আল আমিন তুমি জালিমের হাত থেকে রখখা কর ,
4455, ধন্যবাদ আশাকরি নিতি নিধারকদের নিতির পরিবর্তন হবে । অন্যায়ের থেকে নেয়ায়ের দিকে পিরে আসবে আল্লাহ তাদের কে হেদায়েত করেছেন মানুষ চির দিন খারাপ থাকেনা ভাল বা পরিবর্তন হয় ? ,
4456, মাহমিদুুর রহমানের বিষয় চিন্তা হয়। তাৃকে শেখ হাসিনা যেন গুম না করতে পারে । কারন আওমীলীগ খারাপ এরা সয়তান ,
4458, ইরাকে ছিল একটি বাপকাবেটা আর একটি বাপকাবেটা বাংলাদেশে ,
4459, যাক অবশেষে ক্ষমতা যাওয়ার আগে একটা ভালো কাজ করেছেন ,
4460, আল্লাহ তাকে পূর্ণ সুস্থতা দান করুন ,
4461, মাহমুদুর রহমান কে অনেক ধন্যবাদ জানাই আপনারা দেশকেজাহাননামের হাত থেকে রজ্ঞা করোন এই পতাশায় রইলাম ,
4462, জনাব মাহমুদুর রহমান স্যার আবার সত্যের কলম ধরুন ,
4463, সত্য বিজয় হয় মিথ্যা পরাজিত হয় তার প্রমান মাহমুদুর রহমান ,
4465, মজা লসসস? অস্থির একটা পেইজ মজা লসসস? ,
4466, এবার আফ্রিকানদের থাবা থেকে ওরা রেহাই পাবে করে মনে হচ্ছেনা তো ,
4467,সেই সনের কথা মনে করুন তো ,
4468,ওরা সবাইকে কি ভাবে নাস্তানাবূদ করেছে ,
4470,ওদের দাপটের দিনে স্লেজিং টা ই ছিল ওদের প্রধান অস্ত্র ,
4471, আমার মনে হয় হোয়াইটওয়াশ করেই ছাড়বে অস্ট্রেলিয়াকে। ,
4472, এবার আপনারা বুঝেন অস্ট্রোলিয়া কি জন্য বাংলাদেশের টাইগারদের ভয় পায়???? ,
4473, আমিও চাই অজিরা হয়াইটওয়াশ হক কারন তারা আমাদের দেশে খেলতে আসেনি ,
4475, ভারত ও পাকিস্তান দুটোই লুচ্চা রাষ্ট্র। তাই আসুন ভারত ও পাকিস্তানকে বর্জন করি এবং বাংলাদেশকে ওদের চেয়ে মহান করে তুলি। নয়াদিগন্তের প্রতিও একই আহ্বান জানাই। ,
4476, আমরা ভারতে গরুর মূত্র রপ্তানি করে বিপুল রুপিয়া আয় করতে পারি। ,
4477, এমন একটা কারখানা তৈরিতে খরচ কেমন হতে পারে?? ,
4478, পাট পাতা দিয়ে চা তৈরি পাট কাঠি র ছাই রপ্তানি আর সোনালী আশ তো আছেই। সবমিলিয়ে পাটের স্বর্ণ যুগ আবার এসে গেছে। ,
4480, ভারত ও পাকিস্তান দুটোই লুচ্চা দেশ।তাই আসুন ভারত ও পাকিস্তানকে বর্জন করি এবং বাংলাদেশকে ওদের চেয়ে মহান করে তুলি।নয়াদিগন্তের প্রতিও একই আহ্বান রইল। ,
4481, আপনার কাজ শুধু চাটু খুজে বেড়ানো। ,
4482, ভাই সঠিক কথা রাজাকার দের বাতদিন ,
4484, হা হা হা এবার বুঝেছো ? ,
4485, এই চাটুকারিতার জন্যই বি এন পির এমন দশা। ,
4486, মেডাম এর চার পাশে সবাই তো চাটুকার ,
4488, ভন্ডের ভন্ডামি যে আর কত দেখবো জানি না। হযরত সাহজালাল এই দেশে যে উদ্দেশ্যে নিয়ে এসেছিলেন সেটাকে মাটি চাপা দিয়ে তার মাজার জিয়ারত করা হচ্ছে। ,
4489, সিলেটের মাটি নাপাক হয়ে গেলো মনে হয় ,
4491, জুতা মেরে দেওয়াভাল এসব নীতি হীন নিরলজ্জার মুখে ,
4492, আজ যা কস্ট হল সিলেট বাসির তা বলা অস্মভব। ,
4494, ওনিতো অবৈধ কোথায় গেলো কি করলো আমাদেরকি। ,
4496, মানুষ মারা মহাপাপ তার চেয়ে বরং কিছু টয়লেট বানিয়ে দিলে পারতো যে জাতি টয়লেট বানানোর মত টাকা পয়সা নাই ওরা কি করে বন্ধুক হাতে নেয় বুজিনা ,
4497, পায়খানা মারা উচিৎ ভারতীয় কুত্তাবাহিনীদের । মসা হয়ে হাতিদের সাথে যায় যুদ্দ করতে । মালুরা মাল খায়ইয়া টাল হয়ে পরে ,
4498, একদিন মন্দিরে গেলাম প্রতিমা দেখার জন্য ,
4499,তো দেখলাম সামনে তো ভালোই ,
4500,ভাবলাম একটু পেছনে গিয়ে দেখি ,
4504, ভাল করেছে এরা পাকিদের সাথে যুদ্ধে মার খেয়ে পাকিদের গ্রামের সাধারণ মানুষ গুলি করে মারছে আর জবাবে পাকিরা ভারতের হিজরা ফৌজিদের মারিতেছে ,
4505, ভারত ও পাকিস্তান দুটোই লুচ্চা রাষ্ট্র।তাই আসুন ভারত ও পাকিস্তানকে বর্জন করি এবং বাংলাদেশকে ভারত পাকিস্তানের চেয়ে মহান করে তুলি।নয়াদিগন্তের প্রতিও একই আহ্বান রইল। ,
4506, কাল থেকে খবরটা বার দিলো তোদের মতো জেহাদি ভারত বৃদ্বেশি দের জন্য খারাপ সময় অপেখা করছে। ,
4507, ভারত সারা জীবন গরুর মুত।তাতে কি আর শক্তি হয়।এই কারনে এই অবস্তা মালুর বাচ্চাদের। ,
4508, ভারতের দশটা সেনার মনোবল আছে একটা পাক সেনার ,
4509, এইতো খেলা জমে উঠেছে ।সাবাস ,
4510, ভারতের রানে তিন উকেটের পতন। ,
4511, পাকিস্তানের এর পর সৈন্য হত্যা করবে ভারতীয় সেনা এই খবরটাও দিস যেন ,
4512, পাকিস্তান মায়ানমার কে নিয়ে ভাবা উচিত। ,
4513, এভাবে মায়ানমারের সেনাবাহিনী মারা উচিত ,
4516, যুদ্ধ লাগ অল্প অল্প মরে লাভ কি ,
4517,নিত ভারতীয় মালউনের মৃত্যুতে আমরা আনন্দিত। ,
4520, মানুষ খেলা করতে খুব ভালোবাসে। ছোট্র বেলায় পুতুলকে মানুষ ভেবেছিলাম আর বড় হয়ে মানুষকে পুতুল মনে হয়। চরম বাস্তব ,
4521, ভারত ও পাকিস্তান দুটোই লুচ্চা রাষ্ট্র।তাই আসুন ভারত ও পাকিস্তানকে বর্জন করি এবং বাংলাদেশকে তাদেরভারত পাকিস্তানের চেয়ে মহান করে তুলি।নয়াদিগন্তের প্রতিও একই আহ্বান জানাই। ,
4522, ইনডিয়ার সেটা করার দম আছে সে নিয়ে বাংলাদেশিদের মাথা না ঘামালেও চলবে। দিনরাত পরনিন্দা আর পরচর্চা না করলে বাংলাদেশের চোখে ঘুম আসে না। ,
4523, ভারত ও পাকিস্তান দুইটাই চুতিয়া এবং লুচ্চা মার্কাদেশ।আসুন আমরা ভারত ও পাকিস্তানকে বর্জন করি।সেই সাথে নয়াদিগন্তকেও একই আহ্বান জানাই। ,
4524, খব ভাল।ভারত ও ধ্বংশ হয়ে যাক এর সাথে। ,
4525, বাংলাদেশ আর পাকিস্তান এই দুই দেশের মতো চুতিয়া দেশ আর একটাও নাই। ,
4526, অহেতুক পোস্ট মালুর দেশের খবর কেন দিলেন ? ,
4527, সৌম সরকার ম্যাচ রান স্ট্রাইক রেট এভারেজ ,
4528, লিটন কুমার ম্যাচ রান স্ট্রাইক রেট এভারেজ ,
4529, শুভাগত হোম ম্যাচ রান স্ট্রাইক রেট এভারেজ ,
4530, নাসির ম্যাচ রান স্ট্রাইক রেট এভারেজ ,
4531, বিজয় ম্যাচ রান স্ট্রাইক রেট এভারেজ ,
4532, মেহেদী মারুফ মিথুন আলী শাহরিয়ার নাফিসকে নিয়ে ভাবার সময় এসেছে । ,
4533, আমি তোমার চোখে থাকতে চাই স্বপ্ন হয়ে নয় তবে থাকবো দৃষ্টি হয়ে। ,
4534,আমি তোমার মনে থাকতে চাই কথা হয়ে নয় তবে থাকবো সৃতি হয়ে। ,
4535,আমি তোমার হৃদয় থাকতে চাই রক্ত হয়ে নয় তবে থাকবো স্পন্দন হয়ে। ,
